"total_march_covid_deaths","Name","Population","Land.area.mi.2.","Water.area.mi.2.","state_num","flesch","favorite_count","id","lang","text","user_location"
0,"North Dakota","762,062","69,001","1,698",34,55.405,0,1227798854898257920,"en","We need this momentum to carry thru to November. No complacency! This country remains threatened by the Deep State, Progre","North Dakota, USA"
814,"California","39,512,223","155,779","7,916",5,73.1421739130435,0,1232150070851584000,"en","This from the same people that said he was being excessive when he halted air travel from China. As usual the media wil","California, USA"
1736,"Michigan","9,986,857","56,539","40,175",22,55.405,0,1232361820385693696,"en","I didnt just criticize Pres. Trumps pathetic, inadequate funding request I noted his incompetence, how he has no plan to","Michigan, USA"
3725,"New Jersey","8,882,190","7,354","1,368",30,53.6392857142857,0,1232147688344473600,"en","PETA Quietly Testing Coronavirus Is A Living Thing Ad Spots In Few Small Markets","New Jersey, USA"
3191,"New York","19,453,561","47,126","7,429",32,53.7595454545455,0,1232150087578660864,"en","WaPo last week: Trump has told advisers that he does not want the administration to do or say anything regarding the Coro","New York, USA"
3725,"New Jersey","8,882,190","7,354","1,368",30,65.1682352941177,0,1228000409010049024,"en","Zhangs replacement Xia Baolong is known for removing crosses from churches in Wenzhou, Zhejiang between 2013-2014. #Ho","New Jersey, USA"
898,"Massachusetts","6,892,503","7,800","2,754",21,54.7014285714286,0,1233812816601239552,"en","STATE REPORTS FIRST U.S. DEATH FROM CORONAVIRUS","Massachusetts, USA"
3191,"New York","19,453,561","47,126","7,429",32,44.52,0,1233806058994520064,"en","Case fatality rates reported: 3.8% overall; 5.8% in Wuhan, 0.7% elsewhere in China. Also highest early in the outbreak and f","New York"
150,"Alabama","4,903,185","50,645","1,775",1,61.4504545454545,0,1233587738185740288,"en","Tom Cotton has been fearless on China, unlike most DC politicians Time to shut down our borders and prevent ALL China t","Alabama, USA"
169,"Virginia","8,535,519","39,490","3,285",46,40.2858823529412,0,1232914282087682048,"en","THREAD: If youre doing coronavirus prepand you probably should bethere are a couple important things to remember:","Virginia, USA"
814,"California","39,512,223","155,779","7,916",5,38.485,0,1233591785919660032,"en","Here is the site with actual information. Distribute widely because we wont get it from our own government Coronavirus dis","Northern California"
98,"Kentucky","4,467,673","39,486","921",17,22.8026315789474,0,1233592541649555456,"en","Dear @realDonaldTrump: The 63 Americans with #coronavirus and the families of the over 2,800 dead globally because of coronavi"," Kentucky"
3725,"New Jersey","8,882,190","7,354","1,368",30,3.01500000000001,2,1229913633196511232,"en","@jersey_crate @PeakMinkah @KamronJFrank @xenohyt @PeakDerwin @The_CoinStore @Troydan @Trxnzition @TomCatTheGoat @TheDazzlinOne @NoHoesVic @Zirksee @ZhaireWRLD @Au5tin_Olson13 @EliteMinkahh @bimmy22_ Still fakes from China that you have absolutely no guarantee on how they actually come out. You buy off DHGate for $15-20 and resell for $35-40. You drop ship, I get it.","New Jersey, USA"
105,"Tennessee","6,829,174","41,235","909",42,53.971052631579,0,1225558140206374912,"en","even a place to wash your handsNot even a quarantine roomThere is also no doctors around."" Footage from inside","Tennessee, USA"
367,"Texas","28,995,881","261,232","7,365",43,53.971052631579,0,1227125943409532928,"en","Sick: Border Patrol officers intercepted a passenger from China carrying 200 dead birds in his suitcase He was trying","Texas, USA"
510,"Washington","7,614,893","66,456","4,842",47,32.9583333333333,2,1229913093288816640,"en","@MarkusBlaschke The new 10 Year Anniversary Edition has had a few setbacks along the way, but it is on track now and being manufactured in China. It is set for release at the end of April. We have samples of the production plastic minis and they are beautiful! It will be worth the wait!","Washington"
3191,"New York","19,453,561","47,126","7,429",32,38.165,0,1227127072436477952,"en","This is dangerous &amp; horrifyingly emulates Hitlers Enabling Act. Know who else said this &amp; enacted these atrocities?","New York, USA"
822,"Illinois","12,671,821","55,519","2,395",13,33.465,0,1225563009344528384,"en","It's been confirmed that the #AnimalCrossingNewHorizons themed Switch has been affected by the delays due to the coronavirus:","Mundelein, Illinois"
53,"Kansas","2,913,314","81,759","520",16,60.6342857142857,0,1223648555681951744,"en","3 ways to #prepare your pets for an #emergency: Take a selfie with your pet to help with reunification Update your","Kansas, USA"
626,"Florida","21,477,737","53,625","12,133",9,46.9450000000001,0,1229916989168259072,"en","Despite praise from the @WHO for its handling of the #coronavirus, #China has been derided by Western media and politici","Florida, USA"
312,"Ohio","11,689,100","40,861","3,965",35,72.9868181818182,0,1224063718822227968,"en","10...it's everywhere, it has gotten into the United States, *but we have not been working on how to stop it.* We can't","Cleveland, Ohio"
167,"Wisconsin","5,822,434","54,158","11,339",49,33.465,0,1227223875173408768,"en","These videos of China spraying disinfectant around #WuHan arent giving me the impression that they have the #corornavirus","Wisconsin, USA"
436,"Indiana","6,732,219","35,826","593",14,68.095,0,1228633792245567488,"en","Last night in #Guangzhou, people started shouting from their apartments too. One of the many scenes in #China during the","Indiana"
510,"Washington","7,614,893","66,456","4,842",47,40.4914285714286,0,1232008076112355328,"en","The coronavirus story will also become a health-insurance story in America. This guy went to China, caught the flu, came b","Washington, DC"
173,"Arizona","7,278,717","113,594","396",3,65.2959090909091,0,1227673194976296960,"en","Thank you. That said, it is essential that reports be verified. The rumor mill can be more dangerous than the virus in","Arizona, USA"
76,"Minnesota","5,639,632","79,627","7,309",23,73.845,0,1228542500782120960,"en","How can people be so gullible","Northeast Minnesota, USA "
3191,"New York","19,453,561","47,126","7,429",32,72.325,0,1228632477050298368,"en","Father of 1992 school shooting victim: ""One hundred people die from the coronavirus and the world freaks out. One hundred","New York City"
367,"Texas","28,995,881","261,232","7,365",43,42.715,0,1227669084030095360,"en","Need more evidence that Huawei is a security threat? U.S. intelligence confirms the telecoms company has built in back door","Dallas, TX "
79,"North Carolina","10,488,084","48,618","5,201",33,2.10500000000002,0,1232015986896842752,"en","BREAKING: White House To Request Emergency Coronavirus Funds via @gatewaypundit","North Carolina, USA"
477,"Connecticut","3,565,278","4,842","701",7,90.1325,0,1229222563051712512,"en","Aw jeeze, the Washington Post was on that quick making sure you know what to think!","Connecticut, USA"
814,"California","39,512,223","155,779","7,916",5,42.5945454545455,0,1226963301290201088,"en","We like ludicrous, stop nagging This is a market where if you declared it was World War III, they would rally on reconstruction. Its pretty ludicrous the optimism that is built in. @reshmakapadia","Oakland, California"
0,"Hawaii","1,415,872","6,423","4,509",11,32.505,0,1226784890445877248,"en","UK government declares coronavirus a ""serious and imminent threat"" to public health","Hawaii, USA"
814,"California","39,512,223","155,779","7,916",5,-76.235,0,1229220118837657600,"en","Graphic video from Wuhan. #coronavirus #coronaviruswuhan #truth #Coronavirustruth","Mexicali, Baja California"
319,"Maryland","6,045,680","9,707","2,699",20,67.3289473684211,0,1226967066793709568,"en","Budgets reflect values, and those behind Trump's budget are clear: Cuts to Medicaid. Cuts to children's health care. Cu","Maryland, USA"
898,"Massachusetts","6,892,503","7,800","2,754",21,56.7,0,1226783749658075136,"en","No, James Lyons-Weiler did not break the coronavirus code","Massachusetts, USA"
173,"Arizona","7,278,717","113,594","396",3,38.485,0,1226320896526188544,"en","DYK that ""Wuhan has China's only biosafety level 4 super laboratory that works with the worlds most deadly pathogens th","Arizona, USA"
626,"Florida","21,477,737","53,625","12,133",9,72.72,0,1226523645830451200,"en","This is one of the new hospital wings in Wuhan. Does this look like a hospital or a gymnasium with beds?","Florida, USA"
3191,"New York","19,453,561","47,126","7,429",32,49.5184210526316,0,1230650830715523072,"en","India supplies 25% of US generic drugs. But where do Indian generic cos get chemical starting material? All roa","New York"
167,"Wisconsin","5,822,434","54,158","11,339",49,58.4291304347826,0,1225735428126445568,"en","A total of 19 foreign nationals have been confirmed of being infected with novel #coronavirus, 2 of whom have been cured and d","Wisconsin"
510,"Washington","7,614,893","66,456","4,842",47,-19.2691176470588,0,1225641561175674880,"en","@zeusFanHouse @BamaJeans24 #lefties are damaging US core values Most of the #lefties actually are received their money from #China #chinazi #DeepStateCorruption Creepy #chinajoe #bloomberg #China_is_terrorist #MAGA2020 #GodBlessAmerica #GodBlessPresidentTrump Mr President is the Chosen One !","Washington, DC"
3191,"New York","19,453,561","47,126","7,429",32,58.4236842105263,0,1232759659548770304,"en","Trump cut millions in funding to the CDC on epidemics, pandemics &amp; research for disease. He refused FREE flu","New York, USA"
814,"California","39,512,223","155,779","7,916",5,56.6057142857143,0,1232604034034360320,"en","Our ""stable genius"" prepared us for a health crisis by 1) Reducing national health spending by $15 billion; 2) Shutting d","California, USA"
79,"North Carolina","10,488,084","48,618","5,201",33,18.7790909090909,0,1232771626581843968,"en","U.S. acted on the Coronavirus very, very quickly. Gordon Chang @IngrahamAngle","North Carolina, USA"
169,"Virginia","8,535,519","39,490","3,285",46,76.555,0,1230661540430450688,"en","The number of people being tested for coronavirus in South Korea has risen to 2,707, up from 1,860 last night","Richmond, Virginia"
11,"Maine","1,344,212","30,843","4,537",19,65.7856521739131,0,1233477248747016192,"en","If Mike was choking on his steak and you were the only other diner in the restaurant, and knew the Heimlich Maneuver, what","Maine af "
105,"Tennessee","6,829,174","41,235","909",42,17.9323076923077,0,1233471411932540928,"en","Unhinged Democrat Threatens Don Jr. with Physical Violence Over Comment on Coronavirus (VIDEO)","Tennessee, USA"
367,"Texas","28,995,881","261,232","7,365",43,63.695,0,1225650442031362048,"en","Analytics forecasted $3/mmbu #LNG prices (#JKM) for 2020. Ira Joseph says #coronavirus just sped up th","Houston, Texas"
0,"Montana","1,068,778","145,546","1,494",26,62.1073913043478,0,1226509821962178560,"en","Most of of the news today is about the coronavirus and Democrats, I don't know which is worse. Both spread by Human conta","Somewhere in Montana"
814,"California","39,512,223","155,779","7,916",5,-1.27999999999997,0,1225646844719456256,"en","Meanwhile in South Sudan. #CoronaVirus","California, USA"
152,"Missouri","6,137,428","68,742","965",25,31.7078947368421,0,1229996130802360320,"en","Tucker: America is being sold to China. Outsourced manufacturing jobs, expensive housing, and the opioid crisis all because of","Missouri, USA"
3725,"New Jersey","8,882,190","7,354","1,368",30,31.7078947368421,0,1225651163048992768,"en","This is repeating the Democrat lies to cover-up the Biden family making millions everywhere crooked Biden was Point Man-I","New Jersey, USA"
367,"Texas","28,995,881","261,232","7,365",43,46.0686363636364,0,1229413619881979904,"en","Coronavirus ""Did Not Start at the Wuhan Animal Market"" - China's Only Level 4 Super Lab ""Is Only a Few Miles Away"" - Sen.","Texas"
499,"Georgia","10,617,423","57,513","1,912",10,63.02,0,1229203482437181440,"en","I want you all to know how much this means to my community (&amp; me): People are staying away from Chinatowns b/c of irrational fear","Georgia, USA"
62,"Oregon","4,217,737","95,988","2,391",37,37.9,0,1228545437474291712,"en","How hospitals are preparing for coronavirus in the US","NE Oregon"
398,"Colorado","5,758,736","103,642","452",6,32.56,0,1229199833883344896,"en","gorgeously layered levels of dystopia","Colorado "
499,"Georgia","10,617,423","57,513","1,912",10,34.1609090909091,0,1224085578276311040,"en","NEW: California reports another case of coronavirus, 9th in the U.S.","Georgia, USA"
814,"California","39,512,223","155,779","7,916",5,30.025,0,1224119032049098752,"en","Really fascinating (and terrifying) data visualization on #coronavirus spread. If on mobile be sure to check it out in la","California, USA"
